InsertionID	no of populations
1.79792629	0
1.106015875	9	ACB	ASW	ESN	GWD	LWK	MSL	PUR	YRI	MXL
11.24467639	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
11.63297785	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
11.67635434	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
11.71478250	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
11.71875417	26	CHS	ACB	ASW	BEB	CDX	CHB	CLM	ESN	FIN	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	PEL	PJL	PUR	STU	TSI	YRI	CEU	GBR	MXL
11.101565789	26	CHS	ACB	ASW	BEB	CDX	CHB	CLM	ESN	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	PEL	PJL	PUR	STU	YRI	CEU	FIN	GBR	MXL	TSI
12.6995023	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
12.9753060	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
12.32252444	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
12.51848070	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
12.55727210	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
12.56794144	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
12.58721236	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
13.20174357	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
14.55491267	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
14.65445305	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
15.89083782	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
16.5804388	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
16.8228762	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
16.23610804	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
17.4977974	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
17.29027058	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
17.52278934	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
17.66600132	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
18.2000814	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
18.4917277	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
19.36738022	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
19.38356816	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
19.45097417	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
2.27682845	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
2.30836337	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
2.37452460	26	CLM	CHS	ACB	ASW	BEB	CDX	CEU	CHB	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
2.207901556	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
2.232441494	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
20.33849926	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
20.40599535	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
21.44567239	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
3.14132679	26	ACB	ASW	CLM	ESN	GWD	LWK	MSL	MXL	PEL	PUR	YRI	CHS	BEB	CDX	CEU	CHB	FIN	GBR	GIH	IBS	ITU	JPT	KHV	PJL	STU	TSI
3.47301023	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
3.50557322	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
3.112743118	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
3.125609301	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
3.175623337	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
3.195654395	26	CHS	ACB	BEB	CDX	CEU	CHB	CLM	FIN	GBR	GIH	IBS	ITU	JPT	KHV	LWK	MXL	PEL	PJL	PUR	STU	TSI	ASW	ESN	GWD	MSL	YRI
4.145520	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
4.63806595	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
4.72994940	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
4.120263688	26	CHS	ACB	ASW	BEB	CDX	CHB	CLM	ESN	FIN	GBR	GIH	GWD	ITU	KHV	LWK	MSL	MXL	PJL	PUR	TSI	YRI	CEU	IBS	JPT	PEL	STU
4.157225913	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
5.8937848	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
5.30486759	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
5.35176486	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
5.44730588	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
5.54866907	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
5.74901657	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
5.116156834	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
5.119530533	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
5.156084716	26	LWK	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
5.169423878	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
6.33777736	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
6.52787477	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
6.78426656	26	GWD	LWK	PEL	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	IBS	ITU	JPT	KHV	MSL	MXL	PJL	PUR	STU	TSI	YRI
6.89091306	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
6.93883083	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
6.111576299	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
6.134980247	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
7.4622051	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
7.23079474	26	FIN	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
7.123420690	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
7.124861223	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
7.125808213	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
7.158029477	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
8.7355392	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
8.18651453	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
8.48087655	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
8.54944240	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
8.58112161	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
9.17445358	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
9.31632876	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
9.68277342	26	ESN	GIH	LWK	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	FIN	GBR	GWD	IBS	ITU	JPT	KHV	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
9.72378052	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
9.111356892	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
9.124191383	26	ACB	CLM	ESN	GWD	LWK	MSL	YRI	CHS	ASW	BEB	CDX	CEU	CHB	FIN	GBR	GIH	IBS	ITU	JPT	KHV	MXL	PEL	PJL	PUR	STU	TSI
9.134232105	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
X.90205613	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
X.124913492	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
X.144802358	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
Y.27288494	26	CHS	ACB	ASW	BEB	CDX	CEU	CHB	CLM	ESN	FIN	GBR	GIH	GWD	IBS	ITU	JPT	KHV	LWK	MSL	MXL	PEL	PJL	PUR	STU	TSI	YRI
