"insID"	"haps11"	"haps00"	"%11"	"%00"	"SUPERPOP"
"1.156149013"	"1.156149013"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"1.224527532"	"1.224527532"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"10.27182393"	"10.27182393"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"10.70285428"	"10.70285428"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"11.10412855"	"11.10412855"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"11.24467639"	"11.24467639"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"11.63297785"	"11.63297785"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"11.67635434"	"11.67635434"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"11.71478250"	"11.71478250"	"972"	"348"	"0.736363636363636"	"0.263636363636364"	"SAS"
"11.71875417"	"11.71875417"	"911"	"403"	"0.693302891933029"	"0.306697108066971"	"SAS"
"11.101565789"	"11.101565789"	"909"	"413"	"0.687594553706505"	"0.312405446293495"	"SAS"
"12.6995023"	"12.6995023"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"12.9753060"	"12.9753060"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"12.32252444"	"12.32252444"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"12.51848070"	"12.51848070"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"12.55727210"	"12.55727210"	"806"	"466"	"0.633647798742138"	"0.366352201257862"	"SAS"
"12.56794144"	"12.56794144"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"12.58721236"	"12.58721236"	"972"	"348"	"0.736363636363636"	"0.263636363636364"	"SAS"
"13.20174357"	"13.20174357"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"14.55491267"	"14.55491267"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"14.65445305"	"14.65445305"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"15.89083782"	"15.89083782"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"16.5804388"	"16.5804388"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"16.8228762"	"16.8228762"	"968"	"348"	"0.735562310030395"	"0.264437689969605"	"SAS"
"16.23610804"	"16.23610804"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"17.4977974"	"17.4977974"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"17.29027058"	"17.29027058"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"17.52278934"	"17.52278934"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"17.66600132"	"17.66600132"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"18.2000814"	"18.2000814"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"18.4917277"	"18.4917277"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"19.36738022"	"19.36738022"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"19.38356816"	"19.38356816"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"19.45097417"	"19.45097417"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"2.27682845"	"2.27682845"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"2.30836337"	"2.30836337"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"2.37452460"	"2.37452460"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"2.207901556"	"2.207901556"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"2.232441494"	"2.232441494"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"20.33849926"	"20.33849926"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"20.40599535"	"20.40599535"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"21.44567239"	"21.44567239"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"3.14132679"	"3.14132679"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"3.47301023"	"3.47301023"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"3.50557322"	"3.50557322"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"3.112743118"	"3.112743118"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"3.125609301"	"3.125609301"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"3.175623337"	"3.175623337"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"3.195654395"	"3.195654395"	"910"	"408"	"0.690440060698027"	"0.309559939301973"	"SAS"
"4.145520"	"4.145520"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"4.63806595"	"4.63806595"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"4.72994940"	"4.72994940"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"4.120263688"	"4.120263688"	"892"	"360"	"0.712460063897764"	"0.287539936102236"	"SAS"
"4.157225913"	"4.157225913"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"5.8937848"	"5.8937848"	"817"	"469"	"0.635303265940902"	"0.364696734059098"	"SAS"
"5.30486759"	"5.30486759"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"5.35176486"	"5.35176486"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"5.44730588"	"5.44730588"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"5.54866907"	"5.54866907"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"5.74901657"	"5.74901657"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"5.116156834"	"5.116156834"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"5.119530533"	"5.119530533"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"5.156084716"	"5.156084716"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"5.169423878"	"5.169423878"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"6.33777736"	"6.33777736"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"6.52787477"	"6.52787477"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"6.78426656"	"6.78426656"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"6.89091306"	"6.89091306"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"6.93883083"	"6.93883083"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"6.111576299"	"6.111576299"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"6.134980247"	"6.134980247"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"7.4622051"	"7.4622051"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"7.23079474"	"7.23079474"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"7.123420690"	"7.123420690"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"7.124861223"	"7.124861223"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"7.125808213"	"7.125808213"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"7.158029477"	"7.158029477"	"191"	"471"	"0.288519637462236"	"0.711480362537764"	"SAS"
"8.7355392"	"8.7355392"	"393"	"413"	"0.487593052109181"	"0.512406947890819"	"SAS"
"8.18651453"	"8.18651453"	"413"	"531"	"0.4375"	"0.5625"	"SAS"
"8.48087655"	"8.48087655"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"8.54944240"	"8.54944240"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"8.58112161"	"8.58112161"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"9.17445358"	"9.17445358"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"9.31632876"	"9.31632876"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"9.68277342"	"9.68277342"	"973"	"349"	"0.736006051437216"	"0.263993948562784"	"SAS"
"9.72378052"	"9.72378052"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"9.111356892"	"9.111356892"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"9.124191383"	"9.124191383"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"9.134232105"	"9.134232105"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"X.90205613"	"X.90205613"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"X.124913492"	"X.124913492"	"972"	"348"	"0.736363636363636"	"0.263636363636364"	"SAS"
"X.144802358"	"X.144802358"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"Y.27288494"	"Y.27288494"	"330"	"348"	"0.486725663716814"	"0.513274336283186"	"SAS"
