SampleID	Insertions	POP
HG00284	12	FIN
HG00285	12	FIN
HG00288	10	FIN
HG00290	11	FIN
HG00302	0	FIN
HG00303	0	FIN
HG00304	8	FIN
HG00306	9	FIN
HG00308	13	FIN
HG00309	12	FIN
HG00310	12	FIN
HG00311	9	FIN
HG00312	0	FIN
HG00313	10	FIN
HG00315	11	FIN
HG00318	12	FIN
HG00319	12	FIN
HG00320	9	FIN
HG00321	10	FIN
HG00323	11	FIN
HG00324	13	FIN
HG00325	11	FIN
HG00326	12	FIN
HG00327	11	FIN
HG00328	9	FIN
HG00329	10	FIN
HG00330	14	FIN
HG00331	11	FIN
HG00332	12	FIN
HG00334	15	FIN
HG00335	10	FIN
HG00336	12	FIN
HG00337	10	FIN
HG00338	13	FIN
HG00339	14	FIN
HG00341	12	FIN
HG00342	12	FIN
HG00343	15	FIN
HG00344	13	FIN
HG00345	13	FIN
HG00346	10	FIN
HG00349	10	FIN
HG00350	12	FIN
HG00351	12	FIN
HG00353	11	FIN
HG00355	14	FIN
HG00356	13	FIN
HG00357	10	FIN
HG00358	11	FIN
HG00359	0	FIN
HG00360	10	FIN
HG00361	13	FIN
HG00362	12	FIN
HG00364	11	FIN
HG00365	12	FIN
HG00366	12	FIN
HG00367	11	FIN
HG00368	13	FIN
HG00369	13	FIN
HG00371	12	FIN
HG00372	12	FIN
HG00373	11	FIN
HG00375	11	FIN
HG00376	11	FIN
HG00377	0	FIN
HG00378	11	FIN
HG00379	11	FIN
HG00380	9	FIN
HG00381	13	FIN
HG00382	11	FIN
HG00383	11	FIN
HG00384	10	FIN
HG00171	11	FIN
NA20502	9	TSI
NA20503	10	TSI
NA20504	12	TSI
NA20505	11	TSI
NA20506	10	TSI
NA20507	11	TSI
NA20508	12	TSI
NA20509	10	TSI
NA20510	12	TSI
NA20511	12	TSI
NA20512	12	TSI
NA20513	11	TSI
NA20514	9	TSI
NA20515	10	TSI
NA20516	10	TSI
NA20517	11	TSI
NA20518	12	TSI
NA20519	11	TSI
NA20520	10	TSI
NA20521	10	TSI
NA20522	11	TSI
NA20524	9	TSI
NA20525	9	TSI
NA20526	12	TSI
NA20527	13	TSI
NA20528	13	TSI
NA20529	9	TSI
NA20530	12	TSI
NA20531	11	TSI
NA20532	12	TSI
NA20533	10	TSI
NA20534	13	TSI
NA20535	13	TSI
NA20536	12	TSI
NA20537	0	TSI
NA20538	11	TSI
NA20539	8	TSI
NA20540	9	TSI
NA20541	12	TSI
NA20542	12	TSI
NA20543	13	TSI
NA20544	12	TSI
NA20581	13	TSI
NA20582	11	TSI
NA20585	11	TSI
NA20586	10	TSI
NA20587	10	TSI
NA20588	11	TSI
NA20589	12	TSI
NA20752	11	TSI
NA20753	9	TSI
NA20754	11	TSI
NA20755	14	TSI
NA20756	12	TSI
NA20757	9	TSI
NA20758	11	TSI
NA20759	11	TSI
NA20760	10	TSI
NA20761	13	TSI
NA20762	10	TSI
NA20763	10	TSI
NA20764	12	TSI
NA20765	10	TSI
NA20766	12	TSI
NA20767	11	TSI
NA20768	12	TSI
NA20769	8	TSI
NA20770	9	TSI
NA20771	12	TSI
NA20772	11	TSI
NA20773	11	TSI
NA20774	10	TSI
NA20775	10	TSI
NA20778	10	TSI
NA20783	12	TSI
NA20785	10	TSI
NA20786	12	TSI
NA20787	11	TSI
NA20790	12	TSI
NA20792	12	TSI
NA20795	13	TSI
NA20796	11	TSI
NA20797	12	TSI
NA20798	12	TSI
NA20799	10	TSI
NA20800	0	TSI
NA20801	12	TSI
NA20802	11	TSI
NA20803	11	TSI
NA20804	10	TSI
NA20805	11	TSI
NA20806	10	TSI
NA20807	11	TSI
NA20808	10	TSI
NA20809	11	TSI
NA20810	11	TSI
NA20811	12	TSI
NA20812	13	TSI
NA20813	12	TSI
NA20814	10	TSI
NA20815	10	TSI
NA20816	0	TSI
NA20818	11	TSI
NA20819	11	TSI
NA20821	12	TSI
NA20822	12	TSI
NA20826	10	TSI
NA20827	10	TSI
NA20828	11	TSI
NA20829	0	TSI
NA20831	0	TSI
NA20832	12	TSI
NA20502	9	TSI
HG01595	12	KHV
HG01596	11	KHV
HG01597	13	KHV
HG01598	12	KHV
HG01599	13	KHV
HG01600	12	KHV
HG01840	13	KHV
HG01841	12	KHV
HG01842	12	KHV
HG01843	13	KHV
HG01844	13	KHV
HG01845	10	KHV
HG01846	11	KHV
HG01847	14	KHV
HG01848	11	KHV
HG01849	13	KHV
HG01850	14	KHV
HG01851	13	KHV
HG01852	12	KHV
HG01853	12	KHV
HG01855	12	KHV
HG01857	13	KHV
HG01858	14	KHV
HG01859	11	KHV
HG01860	12	KHV
HG01861	9	KHV
HG01862	12	KHV
HG01863	13	KHV
HG01864	14	KHV
HG01865	11	KHV
HG01866	12	KHV
HG01867	12	KHV
HG01868	13	KHV
HG01869	11	KHV
HG01870	11	KHV
HG01871	12	KHV
HG01872	13	KHV
HG01873	11	KHV
HG01874	14	KHV
HG01878	11	KHV
HG02015	0	KHV
HG02016	12	KHV
HG02017	14	KHV
HG02018	0	KHV
HG02019	15	KHV
HG02020	12	KHV
HG02021	0	KHV
HG02023	10	KHV
HG02024	11	KHV
HG02025	11	KHV
HG02026	11	KHV
HG02027	0	KHV
HG02028	10	KHV
HG02029	14	KHV
HG02030	0	KHV
HG02031	11	KHV
HG02032	13	KHV
HG02035	12	KHV
HG02040	10	KHV
HG02046	13	KHV
HG02047	13	KHV
HG02048	12	KHV
HG02049	11	KHV
HG02050	12	KHV
HG02056	0	KHV
HG02057	14	KHV
HG02058	15	KHV
HG02059	0	KHV
HG02060	13	KHV
HG02061	13	KHV
HG02064	14	KHV
HG02067	13	KHV
HG02068	0	KHV
HG02069	12	KHV
HG02070	13	KHV
HG02071	0	KHV
HG02072	11	KHV
HG02073	12	KHV
HG02074	0	KHV
HG02075	14	KHV
HG02076	14	KHV
HG02077	0	KHV
HG02078	14	KHV
HG02079	11	KHV
HG02080	0	KHV
HG02081	12	KHV
HG02082	12	KHV
HG02083	0	KHV
HG02084	11	KHV
HG02085	9	KHV
HG02086	10	KHV
HG02087	10	KHV
HG02088	11	KHV
HG02113	11	KHV
HG02116	11	KHV
HG02120	0	KHV
HG02121	0	KHV
HG02122	9	KHV
HG02126	0	KHV
HG02127	14	KHV
HG02128	8	KHV
HG02129	0	KHV
HG02130	13	KHV
HG02131	13	KHV
HG02132	0	KHV
HG02133	13	KHV
HG02134	10	KHV
HG02135	0	KHV
HG02136	13	KHV
HG02137	13	KHV
HG02138	12	KHV
HG02139	12	KHV
HG02140	13	KHV
HG02141	12	KHV
HG02142	13	KHV
HG02512	11	KHV
HG02513	13	KHV
HG02514	0	KHV
HG02521	10	KHV
HG02522	12	KHV
HG02523	0	KHV
HG02524	0	KHV
HG02525	0	KHV
HG02526	0	KHV
HG01595	12	KHV
NA06984	12	CEU
NA06985	0	CEU
NA06986	11	CEU
NA06989	12	CEU
NA06991	0	CEU
NA06993	0	CEU
NA06994	12	CEU
NA06995	0	CEU
NA06997	0	CEU
NA07000	12	CEU
NA07014	0	CEU
NA07019	0	CEU
NA07022	0	CEU
NA07029	0	CEU
NA07031	0	CEU
NA07034	0	CEU
NA07037	12	CEU
NA07045	0	CEU
NA07048	12	CEU
NA07051	10	CEU
NA07055	0	CEU
NA07056	10	CEU
NA07340	0	CEU
NA07345	0	CEU
NA07346	0	CEU
NA07347	13	CEU
NA07348	0	CEU
NA07349	0	CEU
NA07357	10	CEU
NA07435	0	CEU
NA10830	0	CEU
NA10831	0	CEU
NA10835	0	CEU
NA10836	0	CEU
NA10837	0	CEU
NA10838	0	CEU
NA10839	0	CEU
NA10840	0	CEU
NA10842	0	CEU
NA10843	0	CEU
NA10845	0	CEU
NA10846	0	CEU
NA10847	13	CEU
NA10850	0	CEU
NA10851	11	CEU
NA10852	0	CEU
NA10853	0	CEU
NA10854	0	CEU
NA10855	0	CEU
NA10856	0	CEU
NA10857	0	CEU
NA10859	0	CEU
NA10860	0	CEU
NA10861	0	CEU
NA10863	0	CEU
NA10864	0	CEU
NA10865	0	CEU
NA11829	12	CEU
NA11830	10	CEU
NA11831	12	CEU
NA11832	0	CEU
NA11839	0	CEU
NA11840	8	CEU
NA11843	14	CEU
NA11881	12	CEU
NA11882	0	CEU
NA11891	0	CEU
NA11892	15	CEU
NA11893	12	CEU
NA11894	10	CEU
NA11917	0	CEU
NA11918	11	CEU
NA11919	11	CEU
NA11920	13	CEU
NA11930	11	CEU
NA11931	11	CEU
NA11932	12	CEU
NA11933	13	CEU
NA11992	11	CEU
NA11993	0	CEU
NA11994	0	CEU
NA11995	11	CEU
NA12003	14	CEU
NA12004	12	CEU
NA12005	12	CEU
NA12006	11	CEU
NA12043	14	CEU
NA12044	11	CEU
NA12045	12	CEU
NA12046	11	CEU
NA12056	0	CEU
NA12057	0	CEU
NA12058	10	CEU
NA12144	11	CEU
NA12145	0	CEU
NA12146	0	CEU
NA12154	12	CEU
NA12155	10	CEU
NA12156	10	CEU
NA12234	13	CEU
NA12239	0	CEU
NA12248	0	CEU
NA12249	10	CEU
NA12264	0	CEU
NA12272	13	CEU
NA12273	11	CEU
NA12274	0	CEU
NA12275	12	CEU
NA12282	12	CEU
NA12283	11	CEU
NA12286	13	CEU
NA12287	11	CEU
NA12329	0	CEU
NA12335	0	CEU
NA12336	0	CEU
NA12340	13	CEU
NA12341	12	CEU
NA12342	12	CEU
NA12343	0	CEU
NA12344	0	CEU
NA12347	8	CEU
NA12348	13	CEU
NA12375	0	CEU
NA12376	0	CEU
NA12383	13	CEU
NA12386	0	CEU
NA12399	0	CEU
NA12400	0	CEU
NA12413	13	CEU
NA12414	8	CEU
NA12485	0	CEU
NA12489	11	CEU
NA12546	14	CEU
NA12707	0	CEU
NA12708	0	CEU
NA12716	11	CEU
NA12717	12	CEU
NA12718	12	CEU
NA12739	0	CEU
NA12740	0	CEU
NA12748	10	CEU
NA12749	12	CEU
NA12750	11	CEU
NA12751	11	CEU
NA12752	0	CEU
NA12753	0	CEU
NA12760	11	CEU
NA12761	13	CEU
NA12762	12	CEU
NA12763	12	CEU
NA12766	0	CEU
NA12767	0	CEU
NA12775	12	CEU
NA12776	14	CEU
NA12777	12	CEU
NA12778	11	CEU
NA12801	0	CEU
NA12802	0	CEU
NA12812	12	CEU
NA12813	12	CEU
NA12814	11	CEU
NA12815	10	CEU
NA12817	0	CEU
NA12818	0	CEU
NA12827	8	CEU
NA12828	12	CEU
NA12829	12	CEU
NA12830	10	CEU
NA12832	0	CEU
NA12842	11	CEU
NA12843	10	CEU
NA12864	0	CEU
NA12865	0	CEU
NA12872	11	CEU
NA12873	10	CEU
NA12874	10	CEU
NA12875	0	CEU
NA12877	0	CEU
NA12878	11	CEU
NA12889	13	CEU
NA12890	11	CEU
NA12891	0	CEU
NA12892	0	CEU
NA06984	12	CEU
NA18484	0	YRI
NA18485	0	YRI
NA18486	12	YRI
NA18487	0	YRI
NA18488	12	YRI
NA18489	15	YRI
NA18497	0	YRI
NA18498	0	YRI
NA18499	13	YRI
NA18500	0	YRI
NA18501	12	YRI
NA18502	13	YRI
NA18503	0	YRI
NA18504	0	YRI
NA18505	14	YRI
NA18506	0	YRI
NA18507	6	YRI
NA18508	10	YRI
NA18509	0	YRI
NA18510	10	YRI
NA18511	13	YRI
NA18515	0	YRI
NA18516	15	YRI
NA18517	14	YRI
NA18518	0	YRI
NA18519	15	YRI
NA18520	11	YRI
NA18521	0	YRI
NA18522	8	YRI
NA18523	12	YRI
NA18852	0	YRI
NA18853	0	YRI
NA18854	0	YRI
NA18855	0	YRI
NA18856	8	YRI
NA18857	0	YRI
NA18858	12	YRI
NA18859	0	YRI
NA18860	0	YRI
NA18861	13	YRI
NA18862	0	YRI
NA18863	0	YRI
NA18864	13	YRI
NA18865	13	YRI
NA18867	0	YRI
NA18868	13	YRI
NA18869	0	YRI
NA18870	0	YRI
NA18871	10	YRI
NA18872	0	YRI
NA18873	13	YRI
NA18874	14	YRI
NA18875	0	YRI
NA18876	11	YRI
NA18877	14	YRI
NA18878	12	YRI
NA18879	11	YRI
NA18881	13	YRI
NA18906	0	YRI
NA18907	13	YRI
NA18908	12	YRI
NA18909	13	YRI
NA18910	13	YRI
NA18911	0	YRI
NA18912	0	YRI
NA18913	0	YRI
NA18914	0	YRI
NA18915	11	YRI
NA18916	13	YRI
NA18917	11	YRI
NA18923	12	YRI
NA18924	13	YRI
NA18925	0	YRI
NA18930	0	YRI
NA18933	11	YRI
NA18934	12	YRI
NA18935	0	YRI
NA19092	11	YRI
NA19093	13	YRI
NA19094	0	YRI
NA19095	14	YRI
NA19096	16	YRI
NA19097	0	YRI
NA19098	13	YRI
NA19099	10	YRI
NA19100	0	YRI
NA19101	0	YRI
NA19102	14	YRI
NA19103	0	YRI
NA19104	0	YRI
NA19105	0	YRI
NA19107	10	YRI
NA19108	13	YRI
NA19109	0	YRI
NA19113	11	YRI
NA19114	13	YRI
NA19115	0	YRI
NA19116	0	YRI
NA19117	12	YRI
NA19118	10	YRI
NA19119	14	YRI
NA19120	0	YRI
NA19121	11	YRI
NA19122	0	YRI
NA19123	0	YRI
NA19127	0	YRI
NA19128	0	YRI
NA19129	12	YRI
NA19130	11	YRI
NA19131	13	YRI
NA19132	0	YRI
NA19137	10	YRI
NA19138	10	YRI
NA19139	0	YRI
NA19140	0	YRI
NA19141	11	YRI
NA19142	0	YRI
NA19143	14	YRI
NA19144	11	YRI
NA19145	0	YRI
NA19146	11	YRI
NA19147	11	YRI
NA19148	0	YRI
NA19149	10	YRI
NA19150	0	YRI
NA19151	0	YRI
NA19152	13	YRI
NA19153	15	YRI
NA19154	0	YRI
NA19159	11	YRI
NA19160	12	YRI
NA19161	0	YRI
NA19166	0	YRI
NA19171	14	YRI
NA19172	8	YRI
NA19173	0	YRI
NA19174	0	YRI
NA19175	12	YRI
NA19176	0	YRI
NA19177	0	YRI
NA19184	11	YRI
NA19185	12	YRI
NA19186	0	YRI
NA19189	0	YRI
NA19190	15	YRI
NA19191	0	YRI
NA19195	0	YRI
NA19196	0	YRI
NA19197	10	YRI
NA19198	9	YRI
NA19199	0	YRI
NA19200	13	YRI
NA19201	13	YRI
NA19202	0	YRI
NA19203	0	YRI
NA19204	13	YRI
NA19205	0	YRI
NA19206	13	YRI
NA19207	12	YRI
NA19208	0	YRI
NA19209	10	YRI
NA19210	13	YRI
NA19211	0	YRI
NA19213	0	YRI
NA19214	12	YRI
NA19215	0	YRI
NA19221	0	YRI
NA19222	11	YRI
NA19223	9	YRI
NA19224	0	YRI
NA19225	12	YRI
NA19226	0	YRI
NA19235	12	YRI
NA19236	0	YRI
NA19237	0	YRI
NA19238	11	YRI
NA19239	11	YRI
NA19240	10	YRI
NA19247	0	YRI
NA19248	0	YRI
NA19249	0	YRI
NA19252	0	YRI
NA19254	0	YRI
NA19256	11	YRI
NA19257	13	YRI
NA19258	0	YRI
NA18525	9	CHB
NA18526	13	CHB
NA18527	0	CHB
NA18528	13	CHB
NA18530	11	CHB
NA18531	8	CHB
NA18532	10	CHB
NA18533	13	CHB
NA18534	10	CHB
NA18535	13	CHB
NA18536	11	CHB
NA18537	0	CHB
NA18538	13	CHB
NA18539	12	CHB
NA18541	14	CHB
NA18542	12	CHB
NA18543	11	CHB
NA18544	10	CHB
NA18545	12	CHB
NA18546	12	CHB
NA18547	11	CHB
NA18548	13	CHB
NA18549	11	CHB
NA18550	10	CHB
NA18552	10	CHB
NA18553	13	CHB
NA18555	10	CHB
NA18557	13	CHB
NA18558	10	CHB
NA18559	12	CHB
NA18560	13	CHB
NA18561	13	CHB
NA18562	10	CHB
NA18563	12	CHB
NA18564	12	CHB
NA18565	15	CHB
NA18566	11	CHB
NA18567	11	CHB
NA18570	11	CHB
NA18571	12	CHB
NA18572	12	CHB
NA18573	13	CHB
NA18574	11	CHB
NA18576	0	CHB
NA18577	11	CHB
NA18579	12	CHB
NA18582	13	CHB
NA18591	13	CHB
NA18592	12	CHB
NA18593	13	CHB
NA18595	12	CHB
NA18596	11	CHB
NA18597	11	CHB
NA18599	9	CHB
NA18602	10	CHB
NA18603	11	CHB
NA18605	11	CHB
NA18606	12	CHB
NA18608	9	CHB
NA18609	13	CHB
NA18610	12	CHB
NA18611	8	CHB
NA18612	11	CHB
NA18613	13	CHB
NA18614	11	CHB
NA18615	13	CHB
NA18616	10	CHB
NA18617	12	CHB
NA18618	12	CHB
NA18619	13	CHB
NA18620	13	CHB
NA18621	9	CHB
NA18622	11	CHB
NA18623	0	CHB
NA18624	0	CHB
NA18625	12	CHB
NA18626	12	CHB
NA18627	11	CHB
NA18628	14	CHB
NA18629	11	CHB
NA18630	11	CHB
NA18631	11	CHB
NA18632	0	CHB
NA18633	0	CHB
NA18634	13	CHB
NA18635	13	CHB
NA18636	0	CHB
NA18637	11	CHB
NA18638	13	CHB
NA18639	13	CHB
NA18640	13	CHB
NA18641	12	CHB
NA18642	10	CHB
NA18643	12	CHB
NA18644	8	CHB
NA18645	13	CHB
NA18646	12	CHB
NA18647	15	CHB
NA18648	10	CHB
NA18740	12	CHB
NA18745	11	CHB
NA18747	10	CHB
NA18748	12	CHB
NA18749	10	CHB
NA18757	11	CHB
NA18791	0	CHB
NA18794	0	CHB
NA18795	0	CHB
NA18525	9	CHB
HG03642	12	STU
HG03643	11	STU
HG03644	11	STU
HG03645	12	STU
HG03646	13	STU
HG03672	12	STU
HG03673	11	STU
HG03679	13	STU
HG03680	13	STU
HG03681	12	STU
HG03682	0	STU
HG03683	0	STU
HG03684	12	STU
HG03685	12	STU
HG03686	11	STU
HG03687	11	STU
HG03688	0	STU
HG03689	11	STU
HG03690	12	STU
HG03691	9	STU
HG03692	8	STU
HG03693	11	STU
HG03694	10	STU
HG03695	13	STU
HG03696	11	STU
HG03697	12	STU
HG03698	12	STU
HG03711	12	STU
HG03733	12	STU
HG03736	13	STU
HG03738	8	STU
HG03740	12	STU
HG03741	12	STU
HG03743	10	STU
HG03744	12	STU
HG03745	11	STU
HG03746	11	STU
HG03750	12	STU
HG03752	13	STU
HG03753	11	STU
HG03754	11	STU
HG03755	9	STU
HG03756	14	STU
HG03757	11	STU
HG03760	12	STU
HG03835	0	STU
HG03836	12	STU
HG03837	11	STU
HG03838	10	STU
HG03840	0	STU
HG03842	0	STU
HG03844	12	STU
HG03845	0	STU
HG03846	10	STU
HG03847	0	STU
HG03848	11	STU
HG03849	8	STU
HG03850	10	STU
HG03851	13	STU
HG03854	13	STU
HG03856	13	STU
HG03857	13	STU
HG03858	11	STU
HG03884	10	STU
HG03885	10	STU
HG03886	11	STU
HG03887	12	STU
HG03888	12	STU
HG03890	9	STU
HG03894	12	STU
HG03895	10	STU
HG03896	12	STU
HG03897	12	STU
HG03898	11	STU
HG03899	10	STU
HG03900	11	STU
HG03943	12	STU
HG03944	10	STU
HG03945	12	STU
HG03947	13	STU
HG03948	11	STU
HG03949	12	STU
HG03950	13	STU
HG03951	11	STU
HG03953	11	STU
HG03955	11	STU
HG03982	0	STU
HG03985	10	STU
HG03986	14	STU
HG03988	0	STU
HG03989	11	STU
HG03990	9	STU
HG03991	11	STU
HG03992	0	STU
HG03995	10	STU
HG03998	11	STU
HG03999	12	STU
HG04003	12	STU
HG04006	13	STU
HG04029	11	STU
HG04033	14	STU
HG04035	12	STU
HG04036	0	STU
HG04037	0	STU
HG04038	8	STU
HG04039	12	STU
HG04040	0	STU
HG04042	10	STU
HG04047	11	STU
HG04067	0	STU
HG04075	13	STU
HG04099	13	STU
HG04100	12	STU
HG04106	11	STU
HG04107	10	STU
HG04114	0	STU
HG04115	0	STU
HG04122	0	STU
HG04127	0	STU
HG04197	0	STU
HG04199	0	STU
HG04204	0	STU
HG04208	0	STU
HG04210	11	STU
HG04215	0	STU
HG04227	15	STU
HG04228	0	STU
HG04229	11	STU
HG03642	12	STU
HG00403	12	CHS
HG00404	12	CHS
HG00405	0	CHS
HG00406	12	CHS
HG00407	14	CHS
HG00408	0	CHS
HG00409	10	CHS
HG00410	11	CHS
HG00411	0	CHS
HG00418	0	CHS
HG00419	9	CHS
HG00420	0	CHS
HG00421	12	CHS
HG00422	13	CHS
HG00423	0	CHS
HG00427	0	CHS
HG00428	14	CHS
HG00429	0	CHS
HG00436	12	CHS
HG00437	9	CHS
HG00438	0	CHS
HG00442	10	CHS
HG00443	11	CHS
HG00444	0	CHS
HG00445	11	CHS
HG00446	12	CHS
HG00447	0	CHS
HG00448	10	CHS
HG00449	11	CHS
HG00450	0	CHS
HG00451	12	CHS
HG00452	15	CHS
HG00453	0	CHS
HG00457	11	CHS
HG00458	12	CHS
HG00459	0	CHS
HG00463	10	CHS
HG00464	9	CHS
HG00465	0	CHS
HG00472	12	CHS
HG00473	10	CHS
HG00474	0	CHS
HG00475	11	CHS
HG00476	12	CHS
HG00477	0	CHS
HG00478	12	CHS
HG00479	14	CHS
HG00480	0	CHS
HG00500	13	CHS
HG00501	13	CHS
HG00502	0	CHS
HG00512	0	CHS
HG00513	13	CHS
HG00514	0	CHS
HG00524	12	CHS
HG00525	12	CHS
HG00526	0	CHS
HG00530	11	CHS
HG00531	9	CHS
HG00532	0	CHS
HG00533	13	CHS
HG00534	13	CHS
HG00535	0	CHS
HG00536	12	CHS
HG00537	15	CHS
HG00538	0	CHS
HG00542	10	CHS
HG00543	11	CHS
HG00544	0	CHS
HG00556	11	CHS
HG00557	12	CHS
HG00558	0	CHS
HG00559	12	CHS
HG00560	9	CHS
HG00561	0	CHS
HG00565	12	CHS
HG00566	10	CHS
HG00567	0	CHS
HG00577	0	CHS
HG00578	0	CHS
HG00579	0	CHS
HG00580	10	CHS
HG00581	13	CHS
HG00582	0	CHS
HG00583	13	CHS
HG00584	11	CHS
HG00585	0	CHS
HG00589	9	CHS
HG00590	14	CHS
HG00591	0	CHS
HG00592	12	CHS
HG00593	10	CHS
HG00594	0	CHS
HG00595	12	CHS
HG00596	13	CHS
HG00597	0	CHS
HG00598	13	CHS
HG00599	12	CHS
HG00600	0	CHS
HG00607	14	CHS
HG00608	10	CHS
HG00609	0	CHS
HG00610	13	CHS
HG00611	11	CHS
HG00612	0	CHS
HG00613	12	CHS
HG00614	12	CHS
HG00615	0	CHS
HG00619	13	CHS
HG00620	10	CHS
HG00621	0	CHS
HG00622	10	CHS
HG00623	12	CHS
HG00624	0	CHS
HG00625	9	CHS
HG00626	9	CHS
HG00627	0	CHS
HG00628	10	CHS
HG00629	14	CHS
HG00630	0	CHS
HG00631	14	CHS
HG00632	12	CHS
HG00633	0	CHS
HG00634	12	CHS
HG00635	11	CHS
HG00636	0	CHS
HG00650	13	CHS
HG00651	13	CHS
HG00652	0	CHS
HG00653	11	CHS
HG00654	12	CHS
HG00655	0	CHS
HG00656	11	CHS
HG00657	11	CHS
HG00658	0	CHS
HG00662	9	CHS
HG00663	10	CHS
HG00664	0	CHS
HG00671	11	CHS
HG00672	12	CHS
HG00673	0	CHS
HG00674	11	CHS
HG00675	13	CHS
HG00676	0	CHS
HG00683	14	CHS
HG00684	14	CHS
HG00685	0	CHS
HG00689	11	CHS
HG00690	14	CHS
HG00691	0	CHS
HG00692	12	CHS
HG00693	9	CHS
HG00694	0	CHS
HG00698	10	CHS
HG00699	10	CHS
HG00700	0	CHS
HG00701	11	CHS
HG00702	10	CHS
HG00703	0	CHS
HG00704	12	CHS
HG00705	13	CHS
HG00706	0	CHS
HG00707	11	CHS
HG00708	13	CHS
HG00709	0	CHS
HG00716	0	CHS
HG00717	12	CHS
HG00718	0	CHS
HG00728	15	CHS
HG00729	13	CHS
HG00730	0	CHS
HG00403	12	CHS
HG00403	12	CHS
HG02922	13	ESN
HG02923	13	ESN
HG02924	0	ESN
HG02938	12	ESN
HG02939	0	ESN
HG02941	14	ESN
HG02942	0	ESN
HG02943	14	ESN
HG02944	11	ESN
HG02945	0	ESN
HG02946	11	ESN
HG02947	13	ESN
HG02948	0	ESN
HG02952	13	ESN
HG02953	12	ESN
HG02954	0	ESN
HG02964	0	ESN
HG02965	0	ESN
HG02966	0	ESN
HG02968	12	ESN
HG02969	0	ESN
HG02970	12	ESN
HG02971	14	ESN
HG02972	0	ESN
HG02973	12	ESN
HG02974	13	ESN
HG02975	0	ESN
HG02976	12	ESN
HG02977	10	ESN
HG02978	0	ESN
HG02979	10	ESN
HG02980	0	ESN
HG02981	12	ESN
HG03099	11	ESN
HG03100	13	ESN
HG03101	0	ESN
HG03103	12	ESN
HG03104	0	ESN
HG03105	13	ESN
HG03107	0	ESN
HG03108	11	ESN
HG03109	11	ESN
HG03110	0	ESN
HG03111	12	ESN
HG03112	11	ESN
HG03113	0	ESN
HG03114	12	ESN
HG03115	11	ESN
HG03116	0	ESN
HG03117	12	ESN
HG03118	10	ESN
HG03119	0	ESN
HG03120	11	ESN
HG03121	12	ESN
HG03122	0	ESN
HG03123	13	ESN
HG03124	11	ESN
HG03125	0	ESN
HG03126	10	ESN
HG03127	13	ESN
HG03128	0	ESN
HG03129	12	ESN
HG03130	10	ESN
HG03131	0	ESN
HG03132	13	ESN
HG03133	13	ESN
HG03134	0	ESN
HG03135	12	ESN
HG03136	14	ESN
HG03137	0	ESN
HG03139	11	ESN
HG03140	0	ESN
HG03157	12	ESN
HG03158	0	ESN
HG03159	14	ESN
HG03160	13	ESN
HG03161	0	ESN
HG03162	14	ESN
HG03163	13	ESN
HG03164	0	ESN
HG03166	13	ESN
HG03167	0	ESN
HG03168	12	ESN
HG03169	13	ESN
HG03170	0	ESN
HG03171	0	ESN
HG03172	12	ESN
HG03173	0	ESN
HG03175	13	ESN
HG03176	0	ESN
HG03189	11	ESN
HG03190	13	ESN
HG03191	0	ESN
HG03193	14	ESN
HG03194	0	ESN
HG03195	11	ESN
HG03196	11	ESN
HG03197	0	ESN
HG03198	12	ESN
HG03199	12	ESN
HG03200	0	ESN
HG03202	13	ESN
HG03203	0	ESN
HG03265	12	ESN
HG03266	0	ESN
HG03267	14	ESN
HG03268	11	ESN
HG03269	0	ESN
HG03270	13	ESN
HG03271	11	ESN
HG03272	0	ESN
HG03279	12	ESN
HG03280	14	ESN
HG03291	12	ESN
HG03293	0	ESN
HG03294	13	ESN
HG03295	13	ESN
HG03296	0	ESN
HG03297	13	ESN
HG03298	13	ESN
HG03299	0	ESN
HG03300	12	ESN
HG03301	13	ESN
HG03302	0	ESN
HG03303	13	ESN
HG03304	0	ESN
HG03305	0	ESN
HG03306	0	ESN
HG03307	0	ESN
HG03308	0	ESN
HG03309	0	ESN
HG03310	0	ESN
HG03311	7	ESN
HG03312	0	ESN
HG03313	13	ESN
HG03314	0	ESN
HG03339	0	ESN
HG03341	0	ESN
HG03342	13	ESN
HG03343	15	ESN
HG03344	0	ESN
HG03350	0	ESN
HG03351	9	ESN
HG03352	12	ESN
HG03354	0	ESN
HG03361	0	ESN
HG03362	0	ESN
HG03363	13	ESN
HG03365	0	ESN
HG03366	15	ESN
HG03367	10	ESN
HG03368	0	ESN
HG03369	13	ESN
HG03370	11	ESN
HG03371	0	ESN
HG03372	10	ESN
HG03373	0	ESN
HG03374	0	ESN
HG03493	0	ESN
HG03499	11	ESN
HG03508	0	ESN
HG03510	0	ESN
HG03511	13	ESN
HG03513	0	ESN
HG03514	13	ESN
HG03515	11	ESN
HG03516	0	ESN
HG03517	12	ESN
HG03518	15	ESN
HG03519	0	ESN
HG03520	13	ESN
HG03521	10	ESN
HG03522	0	ESN
HG02922	13	ESN
HG01879	13	ACB
HG01880	13	ACB
HG01881	0	ACB
HG01882	12	ACB
HG01883	14	ACB
HG01884	0	ACB
HG01885	12	ACB
HG01886	13	ACB
HG01887	0	ACB
HG01888	0	ACB
HG01889	11	ACB
HG01890	12	ACB
HG01891	0	ACB
HG01894	14	ACB
HG01895	0	ACB
HG01896	11	ACB
HG01897	0	ACB
